query,ground_truth
"The following given embeddings correspond to ""standing"": [[-1.5546155, -1.0402557, 1.3924607]], and the following given embeddings correspond to ""stair up"": [[1.420233, -4.7220173, -0.062221278]]; classify the embedding [11.335346,0.93563896,1.5537589] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-3.7572262, -11.036188, 8.566946]], and the following given embeddings correspond to ""stair up"": [[6.988121, -7.801614, 0.53951263]]; classify the embedding [9.644475,-0.016901731,-2.10455] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-12.819477, -16.682074, 1.8342836]], and the following given embeddings correspond to ""stair up"": [[4.1709776, 0.41147965, -4.0687447]]; classify the embedding [1.3937461,0.12478226,-3.4075456] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[0.3569129, 1.9290478, -2.9169416]], and the following given embeddings correspond to ""stair up"": [[-2.2799594, 6.5602436, 1.677233]]; classify the embedding [4.1709776,0.41147965,-4.0687447] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.192041, -10.162603, 7.7857676]], and the following given embeddings correspond to ""stair up"": [[-1.2334546, 6.374712, 1.1334519]]; classify the embedding [7.437977,-1.4794887,-2.8023536] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.6244946, 11.79464, -3.4645905]], and the following given embeddings correspond to ""stair up"": [[10.952114, -7.9432225, 0.84085405]]; classify the embedding [3.1363564,2.262559,1.2576461] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-22.004072, 3.6925645, -2.4890974]], and the following given embeddings correspond to ""stair up"": [[-17.927776, 9.447332, -4.842709]]; classify the embedding [1.1446074,2.2228663,2.6964433] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.8628736, -8.537142, 7.3607655]], and the following given embeddings correspond to ""stair up"": [[3.0704174, -5.9949684, -5.3147464]]; classify the embedding [9.723209,11.516018,-3.581241] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-14.92388, -16.455135, 0.27122477]], and the following given embeddings correspond to ""stair up"": [[6.1659327, -7.5615544, 0.04354332]]; classify the embedding [-0.88485986,3.628911,3.0514624] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-21.191793, 1.3573496, -4.1702437]], and the following given embeddings correspond to ""stair up"": [[-2.2799594, 6.5602436, 1.677233]]; classify the embedding [9.455602,7.0047216,-5.607159] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.658226, -12.238466, 7.221425]], and the following given embeddings correspond to ""stair up"": [[-0.27825892, 1.5273794, -3.218431]]; classify the embedding [7.495535,-8.2528715,0.32855517] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.8548975, 9.834416, 0.071526416]], and the following given embeddings correspond to ""stair up"": [[10.676406, -5.050098, 1.9487063]]; classify the embedding [7.424555,13.5688715,2.3579524] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-1.4005048, -9.652031, 8.952734]], and the following given embeddings correspond to ""stair up"": [[7.386108, 6.335107, -8.091463]]; classify the embedding [5.293144,-9.5360565,-1.4307841] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-4.954125, 11.793893, -3.3250062]], and the following given embeddings correspond to ""stair up"": [[8.552056, 3.603057, -4.9426985]]; classify the embedding [6.4754777,5.5048285,-5.082441] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-2.1266217, -1.1563972, 0.43011704]], and the following given embeddings correspond to ""stair up"": [[-4.3432164, 10.527526, 0.4694981]]; classify the embedding [19.181248,-4.0704165,-2.471332] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-22.176311, 0.7595759, -4.521874]], and the following given embeddings correspond to ""stair up"": [[2.1129208, 0.5462967, -2.6525316]]; classify the embedding [3.4040842,1.4517915,-1.2875302] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-9.700275, -16.625248, 5.299857]], and the following given embeddings correspond to ""stair up"": [[7.152383, -8.275063, 0.48359317]]; classify the embedding [14.108046,-8.866877,2.28777] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-22.364368, 1.999624, -5.9582744]], and the following given embeddings correspond to ""stair up"": [[5.9224944, 11.321736, -4.6509724]]; classify the embedding [16.362076,-0.58662605,1.1977109] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-11.262393, -17.499128, 2.3185098]], and the following given embeddings correspond to ""stair up"": [[0.25556615, 2.3799834, 1.745354]]; classify the embedding [5.5303717,-2.493812,-0.9075637] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-18.099188, 7.2481294, -1.7470031]], and the following given embeddings correspond to ""stair up"": [[18.649382, -1.8106303, -3.2275474]]; classify the embedding [2.194963,13.541799,-0.85993725] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-5.890822, -10.980664, 5.9323816]], and the following given embeddings correspond to ""stair up"": [[2.249068, 2.8851125, -3.7260232]]; classify the embedding [9.389497,6.892062,-0.8999379] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-9.377901, 11.436541, 3.6029952]], and the following given embeddings correspond to ""stair up"": [[18.192926, -5.362862, 1.643805]]; classify the embedding [-0.7180374,-7.3320413,4.727454] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.62051, 10.699587, -0.93181634]], and the following given embeddings correspond to ""stair up"": [[18.192926, -5.362862, 1.643805]]; classify the embedding [12.194308,-2.0946207,4.502528] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.4631686, -17.69159, 3.6341596]], and the following given embeddings correspond to ""stair up"": [[7.1923747, -7.917599, -0.5440061]]; classify the embedding [5.987224,-8.558666,-0.67431283] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-21.191793, 1.3573496, -4.1702437]], and the following given embeddings correspond to ""stair up"": [[18.537086, -3.1653807, 1.2087562]]; classify the embedding [0.80905616,0.63582695,-3.360045] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.0232763, 12.302867, -5.5943727]], and the following given embeddings correspond to ""stair up"": [[0.9578328, -3.7271276, -3.6694016]]; classify the embedding [18.312368,-2.588412,5.3422203] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-11.049003, -15.154011, 0.7370655]], and the following given embeddings correspond to ""stair up"": [[4.233124, -6.0991025, 1.2856151]]; classify the embedding [9.713546,0.78404874,-1.2550608] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-6.725529, 10.105015, -0.51007783]], and the following given embeddings correspond to ""stair up"": [[1.420233, -4.7220173, -0.062221278]]; classify the embedding [2.583823,-6.7209964,-4.568378] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-22.176311, 0.7595759, -4.521874]], and the following given embeddings correspond to ""stair up"": [[0.80905616, 0.63582695, -3.360045]]; classify the embedding [1.8711098,-3.9620337,3.161463] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.3294544, -18.2057, 4.475576]], and the following given embeddings correspond to ""stair up"": [[6.4754777, 5.5048285, -5.082441]]; classify the embedding [1.4749086,-4.533681,-0.030479573] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-11.262393, -17.499128, 2.3185098]], and the following given embeddings correspond to ""stair up"": [[6.1568046, -9.511732, -1.1273421]]; classify the embedding [3.810597,-0.26066512,1.5347749] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
"The following given embeddings correspond to ""standing"": [[-7.528823, -14.805338, 3.9403806]], and the following given embeddings correspond to ""stair up"": [[5.5510893, 5.2610497, -0.088751815]]; classify the embedding [18.050718,-6.016624,2.8858745] as either ""standing"" or ""stair up"", considering the minimum distance to the example embeddings, provided that the distance metric chosen is euclidean distance. Answer in one word.",Stair up
